P_START_LETTER,P_END_LETTER,TABLE_NAME,COLUMN_NAME,OBJECT_TYPE,DATA_TYPE,DATA_LENGTH,CHAR_LENGTH
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,AUTOMATIC_OFFSETS_FLAG,VIEW,VARCHAR2,4,1
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,BANK_CHARGE_BEARER,VIEW,VARCHAR2,4,1
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,BILL_TO_LOCATION_ID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,BUYING_COMPANY_IDENTIFIER,VIEW,VARCHAR2,40,10
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,CREATED_BY,VIEW,VARCHAR2,256,64
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,DEFAULT_EXCHANGE_RATE_TYPE,VIEW,VARCHAR2,120,30
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,DEFAULT_PMT_EXCHANGE_RATE_TYPE,VIEW,VARCHAR2,120,30
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,DISC_TAKEN_CODE_COMBINATION_ID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,EXCLUSIVE_PAYMENT_FLAG,VIEW,VARCHAR2,4,1
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,EXPENSE_ACCRUAL_CCID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,EXPENSE_ACCRUAL_CODE,VIEW,VARCHAR2,100,25
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,FREIGHT_CODE_COMBINATION_ID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,FUTURE_DATED_PAYMENT_CCID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,FUTURE_PERIOD_LIMIT,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GAIN_CODE_COMBINATION_ID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GAPLESS_INV_NUM_FLAG,VIEW,VARCHAR2,4,1
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE1,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE10,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE11,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE12,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE13,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE14,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE15,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE16,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE17,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE18,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE19,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE2,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE20,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE3,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE4,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE5,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE6,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE7,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE8,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE9,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE_CATEGORY,VIEW,VARCHAR2,600,150
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE_DATE1,VIEW,DATE,7,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE_DATE2,VIEW,DATE,7,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE_DATE3,VIEW,DATE,7,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE_DATE4,VIEW,DATE,7,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE_DATE5,VIEW,DATE,7,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE_NUMBER1,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE_NUMBER2,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE_NUMBER3,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE_NUMBER4,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,GLOBAL_ATTRIBUTE_NUMBER5,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,HOLD_UNMATCHED_INVOICES_FLAG,VIEW,VARCHAR2,4,1
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,INVOICE_CURRENCY_CODE,VIEW,VARCHAR2,60,15
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,INV_ENCUMBRANCE_TYPE_ID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,LIABILITY_POST_LOOKUP_CODE,VIEW,VARCHAR2,100,25
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,LOSS_CODE_COMBINATION_ID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,MAKE_RATE_MANDATORY_FLAG,VIEW,VARCHAR2,4,1
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,MAKE_RATE_MANDATORY_PMT_FLAG,VIEW,VARCHAR2,4,1
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,MANUAL_VENDOR_NUM_TYPE,VIEW,VARCHAR2,100,25
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,MATCH_OPTION,VIEW,VARCHAR2,100,25
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,MISC_CHARGE_CCID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,NR_TAX_ROUNDING,VIEW,VARCHAR2,120,30
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,ONE_TIME_PAY_EXPENSE_CCID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,ONE_TIME_PAY_LIAB_CCID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,ORG_ID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,PAYMENT_CURRENCY_CODE,VIEW,VARCHAR2,60,15
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,PAYMENT_METHOD_LOOKUP_CODE,VIEW,VARCHAR2,100,25
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,PAY_DATE_BASIS_LOOKUP_CODE,VIEW,VARCHAR2,100,25
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,PREPAY_CODE_COMBINATION_ID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,PREPAY_TAX_DIFF_CCID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,PURCH_ENCUMBRANCE_FLAG,VIEW,VARCHAR2,4,1
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,PURCH_ENCUMBRANCE_TYPE_ID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,RATE_VAR_CODE_COMBINATION_ID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,RATE_VAR_GAIN_CCID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,RATE_VAR_LOSS_CCID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,RECEIPT_ACCEPTANCE_DAYS,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,REQ_ENCUMBRANCE_FLAG,VIEW,VARCHAR2,4,1
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,REQ_ENCUMBRANCE_TYPE_ID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,RES_ENCUMB_CODE_COMBINATION_ID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,RETAINAGE_CODE_COMBINATION_ID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,SET_OF_BOOKS_ID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,TERMS_DATE_BASIS,VIEW,VARCHAR2,100,25
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,TERMS_ID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,UNCLAIMED_FUNDS_CCID,VIEW,NUMBER,22,0
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,USER_DEFINED_VENDOR_NUM_CODE,VIEW,VARCHAR2,100,25
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,VAT_COUNTRY_CODE,VIEW,VARCHAR2,60,15
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,VAT_REGISTRATION_NUM,VIEW,VARCHAR2,24,6
F,G,FINANCIALS_SYTEMPARAMSALLU_SEC,VENDOR_NUM_START_NUM,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,TRANSACTION_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,LEASE_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,LEASE_DETAIL_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,ORG_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,VERSION_NUM,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,TRANSACTION_TYPE_CODE,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_BALANCES_V,TRANSACTION_NUMBER,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_BALANCES_V,TRANSACTION_DATE,VIEW,DATE,7,0
F,G,FLA_ACCOUNTING_BALANCES_V,ACCOUNTING_DATE,VIEW,DATE,7,0
F,G,FLA_ACCOUNTING_BALANCES_V,PAYMENT_NUMBER,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_BALANCES_V,REGIME_CODE,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_BALANCES_V,LEDGER_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,CURRENCY_CODE,VIEW,VARCHAR2,60,15
F,G,FLA_ACCOUNTING_BALANCES_V,PERIOD_NAME,VIEW,VARCHAR2,60,15
F,G,FLA_ACCOUNTING_BALANCES_V,EVENT_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,HEADER_REVERSED_FLAG,VIEW,VARCHAR2,4,1
F,G,FLA_ACCOUNTING_BALANCES_V,PARENT_TRANSACTION_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,ACCOUNTED_IN_GL_FLAG,VIEW,VARCHAR2,4,1
F,G,FLA_ACCOUNTING_BALANCES_V,BALANCE_SYNC_REQUEST_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,TRANSACTION_LINE_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,LINE_NUM,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,DESCRIPTION,VIEW,VARCHAR2,4000,1000
F,G,FLA_ACCOUNTING_BALANCES_V,SCHEDULE_TYPE_CODE,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_BALANCES_V,DR_ACCOUNT_CLASS_CODE,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_BALANCES_V,CR_ACCOUNT_CLASS_CODE,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_BALANCES_V,ENTERED_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,ACCOUNTED_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,DR_CODE_COMBINATION_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,CR_CODE_COMBINATION_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,CONVERSION_RATE,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,CONVERSION_DATE,VIEW,DATE,7,0
F,G,FLA_ACCOUNTING_BALANCES_V,CONVERSION_RATE_TYPE_CODE,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_BALANCES_V,SCHEDULE_HEADER_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,ACCRUAL_SCHEDULE_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,PAYMENT_ITEM_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,APPLIED_TO_LINE_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,LINE_REVERSED_FLAG,VIEW,VARCHAR2,4,1
F,G,FLA_ACCOUNTING_BALANCES_V,PARENT_TRANSACTION_LINE_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,PREVIOUS_CONVERSION_RATE,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,PREVIOUS_CONVERSION_DATE,VIEW,DATE,7,0
F,G,FLA_ACCOUNTING_BALANCES_V,PREVIOUS_CONV_RATE_TYPE_CODE,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_BALANCES_V,BOOKED_LIABILITY_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,ADJUSTED_LIABILITY_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,REDUCED_LIABILITY_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,TERMINATED_LIABILITY_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,ACCRUED_LIABILITY_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,CONTINGENT_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,PAYMENT_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,BOOKED_ROU_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,ADJUSTED_ROU_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,REDUCED_ROU_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,TERMINATED_ROU_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,ACCRUED_ROU_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,EXPIRED_ROU_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,FIN_DR_ROU,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,FIN_CR_ROU,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,OPER_DR_ROU,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,OPER_CR_ROU,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,DR_LIABILITY,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,CR_LIABILITY,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,ACCUM_AMORT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,DR_RESERVE,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,CR_RESERVE,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AP_CLEARING,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_BOOKED_LIABILITY_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_ADJUSTED_LIABILITY_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_REDUCED_LIABILITY_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_TERMINATED_LIABILITY_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_ACCRUED_LIABILITY_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_CONTINGENT_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_PAYMENT_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_BOOKED_ROU_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_ADJUSTED_ROU_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_REDUCED_ROU_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_TERMINATED_ROU_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_ACCRUED_ROU_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_EXPIRED_ROU_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_FIN_DR_ROU,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_FIN_CR_ROU,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_OPER_DR_ROU,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_OPER_CR_ROU,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_DR_LIABILITY,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_CR_LIABILITY,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_ACCUM_AMORT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_DR_RESERVE,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_CR_RESERVE,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_AP_CLEARING,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,ACCRUED_EXEMPT_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_BALANCES_V,AC_ACCRUED_EXEMPT_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,TRANSACTION_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,ORG_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,LEASE_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,VERSION_NUM,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,LEASE_DETAIL_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,TRANSACTION_NUMBER,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_HEADERS_ALL,TRANSACTION_TYPE_CODE,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_HEADERS_ALL,TRANSACTION_DATE,VIEW,DATE,7,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,TRANSACTION_STATUS_CODE,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_HEADERS_ALL,DESCRIPTION,VIEW,VARCHAR2,4000,1000
F,G,FLA_ACCOUNTING_HEADERS_ALL,EVENT_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,LEDGER_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,REGIME_CODE,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_HEADERS_ALL,PROCESSING_SEQ_NUM,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,PERIOD_NAME,VIEW,VARCHAR2,60,15
F,G,FLA_ACCOUNTING_HEADERS_ALL,LINKED_TRANSACTION_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,ACCOUNTING_DATE,VIEW,DATE,7,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,REVERSED_FLAG,VIEW,VARCHAR2,4,1
F,G,FLA_ACCOUNTING_HEADERS_ALL,PARENT_TRANSACTION_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,SWEEP_PROCESS_FLAG,VIEW,VARCHAR2,4,1
F,G,FLA_ACCOUNTING_HEADERS_ALL,SOURCE_REFERENCE_ID1,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,SOURCE_REFERENCE_ID2,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,SOURCE_REFERENCE_ID3,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,REQUEST_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,JOB_DEFINITION_NAME,VIEW,VARCHAR2,400,100
F,G,FLA_ACCOUNTING_HEADERS_ALL,JOB_DEFINITION_PACKAGE,VIEW,VARCHAR2,3600,900
F,G,FLA_ACCOUNTING_HEADERS_ALL,BALANCE_SYNC_REQUEST_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,ACCOUNTED_IN_GL_FLAG,VIEW,VARCHAR2,4,1
F,G,FLA_ACCOUNTING_HEADERS_ALL,ACCOUNTING_TIEBACK_DATE,VIEW,DATE,7,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,CREATED_BY,VIEW,VARCHAR2,256,64
F,G,FLA_ACCOUNTING_HEADERS_ALL,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
F,G,FLA_ACCOUNTING_HEADERS_ALL,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
F,G,FLA_ACCOUNTING_HEADERS_ALL,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
F,G,FLA_ACCOUNTING_LINES,TRANSACTION_LINE_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_LINES,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_LINES,TRANSACTION_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_LINES,SCHEDULE_TYPE_CODE,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_LINES,LINE_NUM,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_LINES,DESCRIPTION,VIEW,VARCHAR2,4000,1000
F,G,FLA_ACCOUNTING_LINES,DR_CODE_COMBINATION_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_LINES,CR_CODE_COMBINATION_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_LINES,DR_ACCOUNT_CLASS_CODE,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_LINES,CR_ACCOUNT_CLASS_CODE,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_LINES,ENTERED_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_LINES,ACCOUNTED_AMOUNT,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_LINES,CONVERSION_RATE,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_LINES,CONVERSION_RATE_TYPE_CODE,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_LINES,CONVERSION_DATE,VIEW,DATE,7,0
F,G,FLA_ACCOUNTING_LINES,APPLIED_TO_LINE_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_LINES,PAYMENT_NUMBER,VIEW,VARCHAR2,120,30
F,G,FLA_ACCOUNTING_LINES,CURRENCY_CODE,VIEW,VARCHAR2,60,15
F,G,FLA_ACCOUNTING_LINES,SCHEDULE_HEADER_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_LINES,ACCRUAL_SCHEDULE_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_LINES,PAYMENT_ITEM_ID,VIEW,NUMBER,22,0
F,G,FLA_ACCOUNTING_LINES,SOURCE_REFERENCE_ID1,VIEW,NUMBER,22,0
